id,name,national_dex_number,category,types,hp,attack,defense,sp_atk,sp_def,speed,evolution_prev,evolution_next,abilities,image_path,gender_ratio,created_at,form_image_paths
908,Meowscarada,908,Magician Pokémon,"[""Grass"", ""Dark""]",76,110,70,81,70,123,Floragato,,"[{""name"": ""Overgrow"", ""is_hidden"": false}, {""name"": ""Protean"", ""is_hidden"": true}]",images/Meowscarada.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
909,Fuecoco,909,Fire Croc Pokémon,"[""Fire""]",67,45,59,63,40,36,,Crocalor,"[{""name"": ""Blaze"", ""is_hidden"": false}, {""name"": ""Unaware"", ""is_hidden"": true}]",images/Fuecoco.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
910,Crocalor,910,Fire Croc Pokémon,"[""Fire""]",81,55,78,90,58,49,Fuecoco,Skeledirge,"[{""name"": ""Blaze"", ""is_hidden"": false}, {""name"": ""Unaware"", ""is_hidden"": true}]",images/Crocalor.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
911,Skeledirge,911,Singer Pokémon,"[""Fire"", ""Ghost""]",104,75,100,110,75,66,Crocalor,,"[{""name"": ""Blaze"", ""is_hidden"": false}, {""name"": ""Unaware"", ""is_hidden"": true}]",images/Skeledirge.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
912,Quaxly,912,Duckling Pokémon,"[""Water""]",55,65,45,50,45,50,,Quaxwell,"[{""name"": ""Torrent"", ""is_hidden"": false}, {""name"": ""Moxie"", ""is_hidden"": true}]",images/Quaxly.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
913,Quaxwell,913,Practicing Pokémon,"[""Water""]",70,85,65,65,60,65,Quaxly,Quaquaval,"[{""name"": ""Torrent"", ""is_hidden"": false}, {""name"": ""Moxie"", ""is_hidden"": true}]",images/Quaxwell.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
914,Quaquaval,914,Dancer Pokémon,"[""Water"", ""Fighting""]",85,120,80,85,75,85,Quaxwell,,"[{""name"": ""Torrent"", ""is_hidden"": false}, {""name"": ""Moxie"", ""is_hidden"": true}]",images/Quaquaval.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
915,Lechonk,915,Hog Pokémon,"[""Normal""]",54,45,40,35,45,35,,Oinkologne,"[{""name"": ""Aroma Veil"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": false}, {""name"": ""Thick Fat"", ""is_hidden"": true}]",images/Lechonk.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
916,Oinkologne,916,Hog Pokémon,"[""Normal""]",110,100,75,59,80,65,Lechonk,Oinkologne,"[{""name"": ""Lingering Aroma"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": false}, {""name"": ""Aroma Veil"", ""is_hidden"": false}, {""name"": ""Thick Fat"", ""is_hidden"": true}]",images/Oinkologne.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
917,Tarountula,917,String Ball Pokémon,"[""Bug""]",35,41,45,29,40,20,,Spidops,"[{""name"": ""Insomnia"", ""is_hidden"": false}, {""name"": ""Stakeout"", ""is_hidden"": true}]",images/Tarountula.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
918,Spidops,918,Trap Pokémon,"[""Bug""]",60,79,92,52,86,35,Tarountula,,"[{""name"": ""Insomnia"", ""is_hidden"": false}, {""name"": ""Stakeout"", ""is_hidden"": true}]",images/Spidops.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
919,Nymble,919,Grasshopper Pokémon,"[""Bug""]",33,46,40,21,25,45,,Lokix,"[{""name"": ""Swarm"", ""is_hidden"": false}, {""name"": ""Tinted Lens"", ""is_hidden"": true}]",images/Nymble.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
920,Lokix,920,Grasshopper Pokémon,"[""Bug"", ""Dark""]",71,102,78,52,55,92,Nymble,,"[{""name"": ""Swarm"", ""is_hidden"": false}, {""name"": ""Tinted Lens"", ""is_hidden"": true}]",images/Lokix.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
921,Pawmi,921,Mouse Pokémon,"[""Electric""]",45,50,20,40,25,60,,Pawmo,"[{""name"": ""Static"", ""is_hidden"": false}, {""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Iron Fist"", ""is_hidden"": true}]",images/Pawmi.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
922,Pawmo,922,Mouse Pokémon,"[""Electric"", ""Fighting""]",60,75,40,50,40,85,Pawmi,Pawmot,"[{""name"": ""Volt Absorb"", ""is_hidden"": false}, {""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Iron Fist"", ""is_hidden"": true}]",images/Pawmo.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
923,Pawmot,923,Hands-On Pokémon,"[""Electric"", ""Fighting""]",70,115,70,70,60,105,Pawmo,,"[{""name"": ""Volt Absorb"", ""is_hidden"": false}, {""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Iron Fist"", ""is_hidden"": true}]",images/Pawmot.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
924,Tandemaus,924,Couple Pokémon,"[""Normal""]",50,50,45,40,45,75,,Maushold,"[{""name"": ""Run Away"", ""is_hidden"": false}, {""name"": ""Pickup"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": true}]",images/Tandemaus.png,,2026-02-28 03:16:50,
925,Maushold,925,Family Pokémon,"[""Normal""]",74,75,70,65,75,111,Tandemaus,Maushold,"[{""name"": ""Friend Guard"", ""is_hidden"": false}, {""name"": ""Cheek Pouch"", ""is_hidden"": false}, {""name"": ""Technician"", ""is_hidden"": true}]",images/Maushold.png,,2026-02-28 03:16:50,
926,Fidough,926,Puppy Pokémon,"[""Fairy""]",37,55,70,30,55,65,,Dachsbun,"[{""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Klutz"", ""is_hidden"": true}]",images/Fidough.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
927,Dachsbun,927,Dog Pokémon,"[""Fairy""]",57,80,115,50,80,95,Fidough,,"[{""name"": ""Well-Baked Body"", ""is_hidden"": false}, {""name"": ""Aroma Veil"", ""is_hidden"": true}]",images/Dachsbun.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
928,Smoliv,928,Olive Pokémon,"[""Grass"", ""Normal""]",41,35,45,58,51,30,,Dolliv,"[{""name"": ""Early Bird"", ""is_hidden"": false}, {""name"": ""Harvest"", ""is_hidden"": true}]",images/Smoliv.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
929,Dolliv,929,Olive Pokémon,"[""Grass"", ""Normal""]",52,53,60,78,78,33,Smoliv,Arboliva,"[{""name"": ""Early Bird"", ""is_hidden"": false}, {""name"": ""Harvest"", ""is_hidden"": true}]",images/Dolliv.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
930,Arboliva,930,Olive Pokémon,"[""Grass"", ""Normal""]",78,69,90,125,109,39,Dolliv,,"[{""name"": ""Seed Sower"", ""is_hidden"": false}, {""name"": ""Harvest"", ""is_hidden"": true}]",images/Arboliva.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
931,Squawkabilly,931,Parrot Pokémon,"[""Normal"", ""Flying""]",82,96,51,45,51,92,,,"[{""name"": ""Intimidate"", ""is_hidden"": false}, {""name"": ""Hustle"", ""is_hidden"": false}, {""name"": ""Guts"", ""is_hidden"": true}, {""name"": ""Sheer Force"", ""is_hidden"": true}]",images/Squawkabilly.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
932,Nacli,932,Rock Salt Pokémon,"[""Rock""]",55,55,75,35,35,25,,Naclstack,"[{""name"": ""Purifying Salt"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Clear Body"", ""is_hidden"": true}]",images/Nacli.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
933,Naclstack,933,Rock Salt Pokémon,"[""Rock""]",60,60,100,35,65,35,Nacli,Garganacl,"[{""name"": ""Purifying Salt"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Clear Body"", ""is_hidden"": true}]",images/Naclstack.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
934,Garganacl,934,Rock Salt Pokémon,"[""Rock""]",100,100,130,45,90,35,Naclstack,,"[{""name"": ""Purifying Salt"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Clear Body"", ""is_hidden"": true}]",images/Garganacl.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
935,Charcadet,935,Fire Child Pokémon,"[""Fire""]",40,50,40,50,40,35,,Armarouge,"[{""name"": ""Flash Fire"", ""is_hidden"": false}, {""name"": ""Flame Body"", ""is_hidden"": true}]",images/Charcadet.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
936,Armarouge,936,Fire Warrior Pokémon,"[""Fire"", ""Psychic""]",85,60,100,125,80,75,Charcadet,,"[{""name"": ""Flash Fire"", ""is_hidden"": false}, {""name"": ""Weak Armor"", ""is_hidden"": true}]",images/Armarouge.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
937,Ceruledge,937,Fire Blades Pokémon,"[""Fire"", ""Ghost""]",75,125,80,60,100,85,Charcadet,,"[{""name"": ""Flash Fire"", ""is_hidden"": false}, {""name"": ""Weak Armor"", ""is_hidden"": true}]",images/Ceruledge.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
938,Tadbulb,938,EleTadpole Pokémon,"[""Electric""]",61,31,41,59,35,45,,Bellibolt,"[{""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Static"", ""is_hidden"": false}, {""name"": ""Damp"", ""is_hidden"": true}]",images/Tadbulb.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
939,Bellibolt,939,EleFrog Pokémon,"[""Electric""]",109,64,91,103,83,45,Tadbulb,,"[{""name"": ""Electromorphosis"", ""is_hidden"": false}, {""name"": ""Static"", ""is_hidden"": false}, {""name"": ""Damp"", ""is_hidden"": true}]",images/Bellibolt.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
940,Wattrel,940,Storm Petrel Pokémon,"[""Electric"", ""Flying""]",40,40,35,55,40,70,,Kilowattrel,"[{""name"": ""Wind Power"", ""is_hidden"": false}, {""name"": ""Volt Absorb"", ""is_hidden"": false}, {""name"": ""Competitive"", ""is_hidden"": true}]",images/Wattrel.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
941,Kilowattrel,941,Frigatebird Pokémon,"[""Electric"", ""Flying""]",70,70,60,105,60,125,Wattrel,,"[{""name"": ""Wind Power"", ""is_hidden"": false}, {""name"": ""Volt Absorb"", ""is_hidden"": false}, {""name"": ""Competitive"", ""is_hidden"": true}]",images/Kilowattrel.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
942,Maschiff,942,Rascal Pokémon,"[""Dark""]",60,78,60,40,51,51,,Mabosstiff,"[{""name"": ""Intimidate"", ""is_hidden"": false}, {""name"": ""Run Away"", ""is_hidden"": false}, {""name"": ""Stakeout"", ""is_hidden"": true}]",images/Maschiff.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
943,Mabosstiff,943,Boss Pokémon,"[""Dark""]",80,120,90,60,70,85,Maschiff,,"[{""name"": ""Intimidate"", ""is_hidden"": false}, {""name"": ""Guard Dog"", ""is_hidden"": false}, {""name"": ""Stakeout"", ""is_hidden"": true}]",images/Mabosstiff.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
944,Shroodle,944,Toxic Mouse Pokémon,"[""Poison"", ""Normal""]",40,65,35,40,35,75,,Grafaiai,"[{""name"": ""Unburden"", ""is_hidden"": false}, {""name"": ""Pickpocket"", ""is_hidden"": false}, {""name"": ""Prankster"", ""is_hidden"": true}]",images/Shroodle.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
945,Grafaiai,945,Toxic Monkey Pokémon,"[""Poison"", ""Normal""]",63,95,65,80,72,110,Shroodle,,"[{""name"": ""Unburden"", ""is_hidden"": false}, {""name"": ""Poison Touch"", ""is_hidden"": false}, {""name"": ""Prankster"", ""is_hidden"": true}]",images/Grafaiai.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
946,Bramblin,946,Tumbleweed Pokémon,"[""Grass"", ""Ghost""]",40,65,30,45,35,60,,Brambleghast,"[{""name"": ""Wind Rider"", ""is_hidden"": false}, {""name"": ""Infiltrator"", ""is_hidden"": true}]",images/Bramblin.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
947,Brambleghast,947,Tumbleweed Pokémon,"[""Grass"", ""Ghost""]",55,115,70,80,70,90,Bramblin,,"[{""name"": ""Wind Rider"", ""is_hidden"": false}, {""name"": ""Infiltrator"", ""is_hidden"": true}]",images/Brambleghast.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
948,Toedscool,948,Woodear Pokémon,"[""Ground"", ""Grass""]",40,40,35,50,100,70,,Toedscruel,[],images/Toedscool.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
949,Toedscruel,949,Woodear Pokémon,"[""Ground"", ""Grass""]",80,70,65,80,120,100,Toedscool,,[],images/Toedscruel.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
950,Klawf,950,Ambush Pokémon,"[""Rock""]",70,100,115,35,55,75,,,"[{""name"": ""Anger Shell"", ""is_hidden"": false}, {""name"": ""Shell Armor"", ""is_hidden"": false}, {""name"": ""Regenerator"", ""is_hidden"": true}]",images/Klawf.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
951,Capsakid,951,Spicy Pepper Pokémon,"[""Grass""]",50,62,40,62,40,50,,Scovillain,"[{""name"": ""Chlorophyll"", ""is_hidden"": false}, {""name"": ""Insomnia"", ""is_hidden"": false}, {""name"": ""Klutz"", ""is_hidden"": true}]",images/Capsakid.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
952,Scovillain,952,Spicy Pepper Pokémon,"[""Grass"", ""Fire""]",65,108,65,108,65,75,Capsakid,,"[{""name"": ""Chlorophyll"", ""is_hidden"": false}, {""name"": ""Insomnia"", ""is_hidden"": false}, {""name"": ""Moody"", ""is_hidden"": true}]",images/Scovillain_Scovillain.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Scovillain"": ""images/Scovillain_Scovillain.png"", ""Mega_Scovillain"": ""images/Scovillain_Mega_Scovillain.png""}"
953,Rellor,953,Rolling Pokémon,"[""Bug""]",41,50,60,31,58,30,,Rabsca,"[{""name"": ""Compound Eyes"", ""is_hidden"": false}, {""name"": ""Shed Skin"", ""is_hidden"": true}]",images/Rellor.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
954,Rabsca,954,Rolling Pokémon,"[""Bug"", ""Psychic""]",75,50,85,115,100,45,Rellor,,"[{""name"": ""Synchronize"", ""is_hidden"": false}, {""name"": ""Telepathy"", ""is_hidden"": true}]",images/Rabsca.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
955,Flittle,955,Frill Pokémon,"[""Psychic""]",30,35,30,55,30,75,,Espathra,"[{""name"": ""Anticipation"", ""is_hidden"": false}, {""name"": ""Frisk"", ""is_hidden"": false}, {""name"": ""Speed Boost"", ""is_hidden"": true}]",images/Flittle.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
956,Espathra,956,Ostrich Pokémon,"[""Psychic""]",95,60,60,101,60,105,Flittle,,"[{""name"": ""Opportunist"", ""is_hidden"": false}, {""name"": ""Frisk"", ""is_hidden"": false}, {""name"": ""Speed Boost"", ""is_hidden"": true}]",images/Espathra.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
957,Tinkatink,957,Metalsmith Pokémon,"[""Fairy"", ""Steel""]",50,45,45,35,64,58,,Tinkatuff,"[{""name"": ""Mold Breaker"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Pickpocket"", ""is_hidden"": true}]",images/Tinkatink.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
958,Tinkatuff,958,Hammer Pokémon,"[""Fairy"", ""Steel""]",65,55,55,45,82,78,Tinkatink,Tinkaton,"[{""name"": ""Mold Breaker"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Pickpocket"", ""is_hidden"": true}]",images/Tinkatuff.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
959,Tinkaton,959,Hammer Pokémon,"[""Fairy"", ""Steel""]",85,75,77,70,105,94,Tinkatuff,,"[{""name"": ""Mold Breaker"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Pickpocket"", ""is_hidden"": true}]",images/Tinkaton.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
960,Wiglett,960,Garden Eel Pokémon,"[""Water""]",10,55,25,35,25,95,,Wugtrio,"[{""name"": ""Gooey"", ""is_hidden"": false}, {""name"": ""Rattled"", ""is_hidden"": false}, {""name"": ""Sand Veil"", ""is_hidden"": true}]",images/Wiglett.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
961,Wugtrio,961,Garden Eel Pokémon,"[""Water""]",35,100,50,50,70,120,Wiglett,,"[{""name"": ""Gooey"", ""is_hidden"": false}, {""name"": ""Rattled"", ""is_hidden"": false}, {""name"": ""Sand Veil"", ""is_hidden"": true}]",images/Wugtrio.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
962,Bombirdier,962,Item Drop Pokémon,"[""Flying"", ""Dark""]",70,103,85,60,85,82,,,"[{""name"": ""Big Pecks"", ""is_hidden"": false}, {""name"": ""Keen Eye"", ""is_hidden"": false}, {""name"": ""Rocky Payload"", ""is_hidden"": true}]",images/Bombirdier.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
963,Finizen,963,Dolphin Pokémon,"[""Water""]",70,45,40,45,40,75,,Palafin,[],images/Finizen.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
964,Palafin,964,Dolphin PokémonHero Pokémon,"[""Water""]",100,70,72,53,62,100,Finizen,,"[{""name"": ""Legends: Z-A"", ""is_hidden"": false}, {""name"": ""Scarlet"", ""is_hidden"": false}, {""name"": ""Pokémon"", ""is_hidden"": false}, {""name"": ""Violet"", ""is_hidden"": false}, {""name"": ""Finizen"", ""is_hidden"": false}, {""name"": ""people"", ""is_hidden"": false}, {""name"": ""This Pokémon's ancient genes have awakened. It is now so extraordinarily strong that it can easily lift a cruise ship with one fin."", ""is_hidden"": false}]",images/Palafin_Zero.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Zero"": ""images/Palafin_Zero.png"", ""Hero"": ""images/Palafin_Hero.png""}"
965,Varoom,965,Single-Cyl Pokémon,"[""Steel"", ""Poison""]",45,70,63,30,45,47,,Revavroom,"[{""name"": ""Overcoat"", ""is_hidden"": false}, {""name"": ""Slow Start"", ""is_hidden"": true}]",images/Varoom.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
966,Revavroom,966,Multi-Cyl Pokémon,"[""Steel"", ""Poison""]",80,119,90,54,67,90,Varoom,,"[{""name"": ""Overcoat"", ""is_hidden"": false}, {""name"": ""Filter"", ""is_hidden"": true}]",images/Revavroom.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
967,Cyclizar,967,Mount Pokémon,"[""Dragon"", ""Normal""]",70,95,65,85,65,121,,,"[{""name"": ""Shed Skin"", ""is_hidden"": false}, {""name"": ""Regenerator"", ""is_hidden"": true}]",images/Cyclizar.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
968,Orthworm,968,Earthworm Pokémon,"[""Steel""]",70,85,145,60,55,65,,,"[{""name"": ""Earth Eater"", ""is_hidden"": false}, {""name"": ""Sand Veil"", ""is_hidden"": true}]",images/Orthworm.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
969,Glimmet,969,Ore Pokémon,"[""Rock"", ""Poison""]",48,35,42,105,60,60,,Glimmora,"[{""name"": ""Toxic Debris"", ""is_hidden"": false}, {""name"": ""Corrosion"", ""is_hidden"": true}]",images/Glimmet.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
970,Glimmora,970,Ore Pokémon,"[""Rock"", ""Poison""]",83,55,90,130,81,86,Glimmet,,"[{""name"": ""Toxic Debris"", ""is_hidden"": false}, {""name"": ""Corrosion"", ""is_hidden"": true}]",images/Glimmora_Glimmora.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Glimmora"": ""images/Glimmora_Glimmora.png"", ""Mega_Glimmora"": ""images/Glimmora_Mega_Glimmora.png""}"
971,Greavard,971,Ghost Dog Pokémon,"[""Ghost""]",50,61,60,30,55,34,,Houndstone,"[{""name"": ""Pickup"", ""is_hidden"": false}, {""name"": ""Fluffy"", ""is_hidden"": true}]",images/Greavard.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
972,Houndstone,972,Ghost Dog Pokémon,"[""Ghost""]",72,101,100,50,97,68,Greavard,,"[{""name"": ""Sand Rush"", ""is_hidden"": false}, {""name"": ""Fluffy"", ""is_hidden"": true}]",images/Houndstone.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
973,Flamigo,973,Synchronize Pokémon,"[""Flying"", ""Fighting""]",82,115,74,75,64,90,,,"[{""name"": ""Scrappy"", ""is_hidden"": false}, {""name"": ""Tangled Feet"", ""is_hidden"": false}, {""name"": ""Costar"", ""is_hidden"": true}]",images/Flamigo.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
974,Cetoddle,974,Terra Whale Pokémon,"[""Ice""]",108,68,45,30,40,43,,Cetitan,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Snow Cloak"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}]",images/Cetoddle.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
975,Cetitan,975,Terra Whale Pokémon,"[""Ice""]",170,113,65,45,55,73,Cetoddle,,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Slush Rush"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}]",images/Cetitan.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
976,Veluza,976,Jettison Pokémon,"[""Water"", ""Psychic""]",90,102,73,78,65,70,,,"[{""name"": ""Mold Breaker"", ""is_hidden"": false}, {""name"": ""Sharpness"", ""is_hidden"": true}]",images/Veluza.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
977,Dondozo,977,Big Catfish Pokémon,"[""Water""]",150,100,115,65,65,35,,,"[{""name"": ""Unaware"", ""is_hidden"": false}, {""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Water Veil"", ""is_hidden"": true}]",images/Dondozo.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
978,Tatsugiri,978,Mimicry Pokémon,"[""Dragon"", ""Water""]",68,50,60,120,95,82,,,"[{""name"": ""Commander"", ""is_hidden"": false}, {""name"": ""Storm Drain"", ""is_hidden"": true}]",images/Tatsugiri_Curly.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Curly"": ""images/Tatsugiri_Curly.png"", ""Droopy"": ""images/Tatsugiri_Droopy.png"", ""Stretchy"": ""images/Tatsugiri_Stretchy.png"", ""Mega_TatsugiriCurly_Form"": ""images/Tatsugiri_Mega_TatsugiriCurly_Form.png"", ""Mega_TatsugiriDroopy_Form"": ""images/Tatsugiri_Mega_TatsugiriDroopy_Form.png"", ""Mega_TatsugiriStretchy_Form"": ""images/Tatsugiri_Mega_TatsugiriStretchy_Form.png""}"
979,Annihilape,979,Rage Monkey Pokémon,"[""Fighting"", ""Ghost""]",110,115,80,50,90,90,Primeape,,"[{""name"": ""Vital Spirit"", ""is_hidden"": false}, {""name"": ""Inner Focus"", ""is_hidden"": false}, {""name"": ""Defiant"", ""is_hidden"": true}]",images/Annihilape.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
